0000	1.000	0.000	0
0001	29.983	17.731	180
1011	3.506	28.690	-90
1031	5.106	28.691	-90
1051	6.671	28.691	-90
1052	6.671	26.650	-90
1053	6.671	24.600	-90
1054	6.711	18.655	-90
1071	8.246	28.691	-90
1091	9.826	28.691	-90
1111	11.476	28.691	-90
1131	13.051	28.691	-90
1151	14.746	28.691	-90
1152	14.746	26.650	-90
1153	14.746	24.600	-90
1154	14.661	18.655	-90
1171	16.226	28.691	-90
1191	17.801	28.691	-90
1211	19.466	28.691	-90
1231	21.056	28.691	-90
1251	22.591	28.691	-90
1252	22.591	26.650	-90
1253	22.591	24.600	-90
1254	22.641	18.655	-90
1271	24.216	28.691	-90
1291	25.806	28.691	-90
1311	27.316	28.691	-90
1021	4.811	28.691	90
1041	6.411	28.691	90
1061	7.976	28.691	90
1062	7.976	26.650	90
1063	7.976	24.600	90
1064	8.016	18.655	90
1081	9.551	28.691	90
1101	11.131	28.691	90
1121	12.781	28.691	90
1141	14.356	28.691	90
1161	16.051	28.691	90
1162	16.051	26.650	90
1163	16.051	24.600	90
1164	15.966	18.655	90
1181	17.531	28.691	90
1201	19.106	28.691	90
1221	20.771	28.691	90
1241	22.361	28.691	90
1261	23.896	28.691	90
1262	23.896	26.650	90
1263	23.896	24.600	90
1264	23.946	18.655	90
1281	25.521	28.691	90
1301	27.111	28.691	90
1321	28.621	28.691	90
1012	3.491	18.655	-90
1032	5.091	18.655	-90
1072	8.296	18.655	-90
1092	9.876	18.655	-90
1112	11.436	18.655	-90
1132	13.046	18.655	-90
1172	16.221	18.655	-90
1192	17.806	18.655	-90
1212	19.436	18.655	-90
1232	21.031	18.655	-90
1272	24.211	18.655	-90
1292	25.781	18.655	-90
1312	27.326	18.655	-90
1022	4.796	18.655	90
1042	6.396	18.655	90
1082	9.601	18.655	90
1102	11.181	18.655	90
1122	12.741	18.655	90
1142	14.351	18.655	90
1182	17.526	18.655	90
1202	19.111	18.655	90
1222	20.741	18.655	90
1242	22.336	18.655	90
1282	25.516	18.655	90
1302	27.086	18.655	90
1322	28.631	18.655	90
2011	3.521	18.140	-90
2031	5.091	18.140	-90
2051	6.506	16.740	-90
2052	6.451	13.5	-90
2053	6.451	13.5	-90
2054	6.506	10.640	-90
2071	8.291	18.140	-90
2091	9.881	18.140	-90
2111	11.456	18.140	-90
2131	13.031	18.140	-90
2151	14.566	16.740	-90
2152	14.451	13.5	-90
2153	14.451	13.5	-90
2154	14.566	10.640	-90
2171	16.231	18.140	-90
2191	17.821	18.140	-90
2211	19.446	18.140	-90
2231	21.041	18.140	-90
2251	22.596	16.740	-90
2252	22.471	13.5	-90
2253	22.471	13.5	-90
2254	22.496	10.640	-90
2271	24.226	18.140	-90
2291	25.806	18.140	-90
2311	27.376	18.140	-90
2021	4.826	18.140	90
2041	6.396	18.140	90
2061	8.021	16.740	90
2062	8.156	13.5	90
2063	8.156	13.5	90
2064	8.021	10.640	90
2081	9.596	18.140	90
2101	11.186	18.140	90
2121	12.761	18.140	90
2141	14.336	18.140	90
2161	15.986	16.740	90
2162	16.108	13.5	90
2163	16.108	13.5	90
2164	16.086	10.640	90
2181	17.536	18.140	90
2201	19.126	18.140	90
2221	20.751	18.140	90
2241	22.346	18.140	90
2261	23.988	16.740	90
2262	24.107	13.5	90
2263	24.107	13.5	90
2264	23.988	10.640	90
2281	25.531	18.140	90
2301	27.111	18.140	90
2321	28.681	18.140	90
2012	3.521	9.140	-90
2032	5.091	9.140	-90
2072	8.291	9.140	-90
2092	9.881	9.140	-90
2112	11.456	9.140	-90
2132	13.031	9.140	-90
2172	16.231	9.140	-90
2192	17.821	9.140	-90
2212	19.446	9.140	-90
2232	21.041	9.140	-90
2272	24.226	9.140	-90
2292	25.806	9.140	-90
2312	27.376	9.140	-90
2022	4.826	9.140	90
2042	6.396	9.140	90
2082	9.596	9.140	90
2102	11.186	9.140	90
2122	12.761	9.140	90
2142	14.336	9.140	90
2182	17.536	9.140	90
2202	19.126	9.140	90
2222	20.751	9.140	90
2242	22.346	9.140	90
2282	25.531	9.140	90
2302	27.111	9.140	90
2322	28.681	9.140	90
3011	3.506	8.690	-90
3031	5.067	8.690	-90
3051	6.619	8.690	-90
3052	6.619	2.600	-90
3053	6.619	0.600	-90
3054	6.641	-1.360	-90
3071	8.286	8.690	-90
3091	9.870	8.690	-90
3111	11.400	8.690	-90
3131	13.015	8.690	-90
3151	14.630	8.690	-90
3152	14.630	2.600	-90
3153	14.630	0.600	-90
3154	14.696	-1.360	-90
3171	16.190	8.690	-90
3191	17.765	8.690	-90
3211	19.420	8.690	-90
3231	21.025	8.690	-90
3251	22.660	8.690	-90
3252	22.660	2.600	-90
3253	22.660	0.600	-90
3254	22.656	-1.360	-90
3271	24.205	8.690	-90
3291	25.830	8.690	-90
3311	27.410	8.690	-90
3021	4.811	8.690	90
3041	6.372	8.690	90
3061	7.904	8.690	90
3062	7.904	2.600	90
3063	7.904	0.600	90
3064	7.926	-1.360	90
3081	9.591	8.690	90
3101	11.175	8.690	90
3121	12.705	8.690	90
3141	14.320	8.690	90
3161	15.935	8.690	90
3162	15.935	2.600	90
3163	15.935	0.600	90
3164	16.001	-1.360	90
3181	17.495	8.690	90
3201	19.070	8.690	90
3221	20.725	8.690	90
3241	22.330	8.690	90
3261	23.965	8.690	90
3262	23.961	2.600	90
3263	23.961	0.600	90
3264	23.961	-1.360	90
3281	25.510	8.690	90
3301	27.135	8.690	90
3321	28.715	8.690	90
3012	3.461	-1.360	-90
3032	5.061	-1.360	-90
3072	8.286	-1.360	-90
3092	9.871	-1.360	-90
3112	11.481	-1.360	-90
3132	13.086	-1.360	-90
3172	16.281	-1.360	-90
3192	17.891	-1.360	-90
3212	19.466	-1.360	-90
3232	21.071	-1.360	-90
3272	24.311	-1.360	-90
3292	25.832	-1.360	-90
3312	27.343	-1.360	-90
3022	4.766	-1.360	90
3042	6.366	-1.360	90
3082	9.591	-1.360	90
3102	11.176	-1.360	90
3122	12.786	-1.360	90
3142	14.391	-1.360	90
3182	17.586	-1.360	90
3202	19.196	-1.360	90
3222	20.771	-1.360	90
3242	22.376	-1.360	90
3282	25.616	-1.360	90
3302	27.137	-1.360	90
3322	28.648	-1.360	90
